index,ET_PenmanMonteith_Daily,ET_Abtew_Daily,ET_BlaneyCriddle_Daily,ET_BrutsaertStrickler_Daily,ET_ChapmanAustralia_Daily,ET_GrangerGrey_Daily,ET_SzilagyiJozsa_Daily,ET_Turc_Daily,ET_Hamon_Daily,ET_HargreavesSamani_Daily,ET_JensenHaise_Daily,ET_Linacre_Daily,ET_Makkink_Daily,ET_MattShuttleworth_Daily,ET_McGuinnessBordne_Daily,ET_Penman_Daily,ET_Penpan_Daily,ET_PriestleyTaylor_Daily,ET_Romanenko_Daily,ET_CRWE_Mon,ET_CRAE_Mon
2001-06-23,0.9643867,1.55263,-0.3530472,0.34262170000000003,0.8918513000000001,0.5183364,0.4248788,1.242245,0.2084654,1.290251,1.052504,1.159506,0.9127411,0.5074532,1.5096889999999998,1.445466,1.609456,0.7417239999999999,1.93884,,
2001-06-24,1.365765,1.553407,-0.2071334,0.0120921,1.23984,0.4824133,0.12521079999999998,1.33687,0.2362689,1.27904,1.16879,1.5331709999999998,0.9531965,0.4984348,1.656036,1.882772,2.237444,0.7755148000000001,2.57048,,
2001-06-25,1.817203,1.554561,-0.01975287,-0.5342260999999999,1.606408,0.4454507,-0.4169878,1.3983290000000002,0.2504648,1.3477940000000002,1.25187,1.931479,0.9816677,0.4793476,1.7608130000000002,2.377311,2.898962,0.7333736,4.165415,,
2001-06-26,1.232916,1.5560889999999998,-0.134259,0.1368158,1.133565,0.4898474,0.213984,1.394069,0.2437923,1.396284,1.245619,2.041672,0.9802573,0.5424971,1.753478,1.772533,2.045659,0.7868582,2.94662,,
2001-06-27,1.043187,1.557991,-0.2744261,0.2107531,0.971499,0.4887215,0.27467600000000003,1.301687,0.222207,1.323757,1.123552,1.841547,0.9396994,0.5287878,1.600671,1.591689,1.7531900000000002,0.7448096,2.724945,,
2001-06-28,1.022012,1.560268,-0.2599785,0.0470236,0.9762502,0.4539375,0.09142059,1.250218,0.2211695,1.277002,1.061432,1.634172,0.9191325,0.5136719,1.523276,1.6652759999999998,1.761764,0.7038151999999999,3.311888,,
2001-06-29,1.0036889999999998,1.562917,-0.2617775,-0.05476964,0.9749433,0.4303739,-0.02287993,1.208942,0.2122052,1.24565,1.014394,1.6813509999999998,0.9037443000000002,0.4919035,1.464913,1.692749,1.759406,0.669229,3.621389,,
2001-06-30,0.8971233000000001,1.565939,-0.3685008,0.1365161,0.8555163,0.4644608,0.1846335,1.129073,0.196855,1.1844059999999998,0.9297761999999998,1.352154,0.8748984000000001,0.4954343,1.359332,1.502481,1.543885,0.6759264,2.803068,41.01971,26.63982
2001-07-01,1.190975,1.603982,-0.1870297,-0.1143127,1.09262,0.4412199000000001,-0.05733666,1.24398,0.2355677,1.316384,1.052613,1.698411,0.9347206,0.4918095,1.486279,1.820069,1.971768,0.6931205,3.464214,,
2001-07-02,1.7125009999999998,1.607812,0.01441627,-0.5660776,1.508889,0.4326366,-0.4772989,1.358418,0.2592571,1.329269,1.190399,2.237723,0.9841927,0.4747045999999999,1.6571619999999998,2.334005,2.722977,0.7011156,4.466638,,
2001-07-03,1.7703970000000002,1.612017,0.00467287,-0.6919034000000001,1.548784,0.4254339,-0.6039406999999999,1.330596,0.2558933,1.427969,1.154762,2.3179830000000003,0.9737754,0.4606101,1.614538,2.415473,2.794972,0.6787524,4.70902,,
2001-07-04,2.612916,1.616596,0.32703150000000003,-1.179586,2.329788,0.5077640999999999,-0.9717161,1.529532,0.3045398,1.429289,1.433952,3.177931,1.068839,0.4823162,1.96027,3.208751,4.204391,0.7848734,5.138618,,
2001-07-05,0.806255,1.6215469999999998,-0.4001566,0.6039884,0.8059939,0.6225569000000001,0.7099823000000001,1.212321,0.2116149,1.237888,1.017365,0.7755365,0.9297213,0.4874526,1.447882,1.292508,1.454515,0.7948185999999999,0.9272299,,
2001-07-06,1.0204719999999998,1.626868,-0.2675767,0.1875677,0.9399761,0.5007174,0.2530217,1.215443,0.2200262,1.20179,1.020703,1.217817,0.9331659,0.522271,1.4535129999999998,1.589488,1.696303,0.7336927,2.66091,,
2001-07-07,0.6878307,1.632557,-0.5128539000000001,0.7312765,0.6406245,0.6478486,0.8283113000000001,1.115164,0.1988761,1.171196,0.9183133,0.5591984999999999,0.8988314000000001,0.547181,1.328614,1.102553,1.1560860000000002,0.7749226,0.8189144,,
2001-07-08,0.7487621999999999,1.638612,-0.4224414000000001,0.8619439,0.7167813000000001,0.7150989999999999,0.9637574,1.312343,0.2330112,1.327682,1.130485,0.7675369000000001,0.9768048,0.6008749,1.592576,1.191539,1.29352,0.8729747,0.7456701,,
2001-07-09,0.7328598000000001,1.645032,-0.4222912,0.6810721,0.6900818,0.6472465999999999,0.7715764,1.211374,0.2147282,1.222615,1.016282,0.8269081,0.9392947,0.6035078,1.453179,1.216115,1.2453379999999998,0.802133,1.438377,,
2001-07-10,1.872274,1.651814,0.002592101,-0.4135375,1.66513,0.4949167,-0.2866371,1.460776,0.2669645,1.471994,1.322245,2.23666,1.047941,0.5254995,1.833945,2.454487,3.0049330000000003,0.8211026,3.931751,,
2001-07-11,1.235671,1.658955,-0.1972335,0.2605067,1.129281,0.55805,0.3662562,1.351347,0.2355089,1.349402,1.176422,1.7333150000000002,1.001491,0.5458470999999999,1.6555380000000002,1.768091,2.037927,0.8411016,2.244497,,
2001-07-12,1.103976,1.666453,-0.26564970000000004,0.4667146,1.018587,0.6112363000000001,0.5680430000000001,1.378523,0.2401637,1.278338,1.209781,1.344379,1.016227,0.5851273,1.699173,1.625381,1.838167,0.876293,1.947459,,
2001-07-13,1.37522,1.674305,-0.1002147,0.1640688,1.239782,0.5535299,0.2571462,1.435815,0.25795070000000003,1.42542,1.283902,1.674061,1.044913,0.5920973,1.793581,1.947763,2.23734,0.8754255999999999,2.976905,,
2001-07-14,1.330931,1.682509,-0.205577,0.2626913,1.244774,0.5876219,0.3921752,1.39534,0.2437553,1.437653,1.229526,1.332469,1.029952,0.5503610999999999,1.728605,1.8979,2.246348,0.8976642,2.064851,,
2001-07-15,1.358691,1.691061,-0.1204662,0.2836697,1.242835,0.5948578,0.4001396,1.438126,0.253225,1.473676,1.284556,1.416517,1.05244,0.5899767,1.799664,1.917975,2.24285,0.9172455,2.374892,,
2001-07-16,1.328488,1.699959,-0.1429346,0.26251420000000003,1.209403,0.5895573000000001,0.3785291,1.384241,0.2376174,1.43038,1.213673,1.402888,1.032035,0.5713246,1.714219,1.885469,2.182518,0.8935501,2.316064,,
2001-07-17,1.372102,1.709199,-0.1158753,0.3025323,1.248077,0.6077610999999999,0.415708,1.453393,0.2524999,1.473586,1.302443,1.559944,1.066408,0.6083375,1.827629,1.938183,2.25231,0.9353128,2.481154,,
2001-07-18,0.8683609,1.718778,-0.3930219,0.5969465,0.7939933000000001,0.6627343000000001,0.6921128000000001,1.206876,0.205501,1.277863,1.012261,1.032284,0.9690348,0.6215403,1.468703,1.4058389999999998,1.432859,0.8473190999999999,1.878387,,
2001-07-19,0.9537193000000002,1.728693,-0.3779626,0.5949749,0.856447,0.6767616,0.6964126,1.236432,0.2120896,1.270578,1.043034,0.9087416,0.9842606,0.6208314,1.509855,1.4785620000000002,1.545564,0.8774832,1.774964,,
2001-07-20,0.8455961999999999,1.7389400000000002,-0.3350861,0.7631971,0.792234,0.7298094,0.8659017,1.34753,0.2262272,1.423681,1.16626,1.119067,1.032276,0.7056338000000001,1.666735,1.41249,1.429684,0.9277621,1.927426,,
2001-07-21,0.980458,1.7495150000000002,-0.3345188,0.7123292,0.8847539000000001,0.729517,0.8202019,1.346881,0.2276248,1.376771,1.164941,1.117512,1.036333,0.6765273,1.6681970000000002,1.515374,1.596648,0.947867,1.762463,,
2001-07-22,1.076566,1.760414,-0.2893794,0.3815227000000001,0.9745248,0.6287854,0.4580255,1.274344,0.2164033,1.307448,1.083332,1.3178040000000002,1.012084,0.6365371999999999,1.569161,1.707111,1.75865,0.8792606,2.769546,,
2001-07-23,0.8701138,1.771634,-0.453745,0.8091086999999999,0.7722225,0.7626016,0.9321507,1.21548,0.2039806,1.288156,1.022096,0.8677129000000001,0.9948578,0.6641549,1.495528,1.362536,1.393571,0.9279188,1.274881,,
2001-07-24,1.150645,1.7831689999999998,-0.2600784,0.3826869,1.023787,0.6461685,0.4677044,1.291461,0.2157717,1.334746,1.101621,1.412261,1.028246,0.6461723,1.598542,1.771429,1.847549,0.9074773000000002,2.75069,,
2001-07-25,1.572091,1.795017,-0.1236945,0.07279466,1.36635,0.6118129,0.1765806,1.39662,0.236096,1.404072,1.221129,1.631449,1.075475,0.6323766,1.7521400000000005,2.202513,2.465748,0.9473273,3.302321,,
2001-07-26,1.208416,1.807172,-0.2895229,0.4646851,1.059868,0.692657,0.5681475,1.321248,0.2221213,1.373591,1.133827,1.172248,1.049888,0.6693409,1.645873,1.808062,1.912663,0.9616899,2.455413,,
2001-07-27,1.374444,1.819631,-0.1298928,0.5052104000000001,1.222107,0.718061,0.615444,1.505219,0.2490504,1.5850879999999998,1.355975,1.527084,1.13265,0.7180510999999999,1.929406,1.985952,2.205443,1.0550700000000002,2.660186,,
2001-07-28,1.389727,1.832387,-0.181672,0.4125123,1.225325,0.6953689000000001,0.5138604999999999,1.462772,0.2365079,1.56529,1.299409,1.892656,1.118736,0.7038924,1.862026,2.016713,2.211251,1.025813,2.928569,,
2001-07-29,1.155486,1.845437,-0.3339376,0.5492373,1.0062209999999998,0.7349687,0.6602104999999999,1.277541,0.21000410000000005,1.357151,1.086856,1.12769,1.049287,0.6890141,1.597453,1.7564369999999998,1.81585,0.9801627,2.317566,,
2001-07-30,1.779981,1.858775,-0.02245272,-0.1785945,1.556585,0.619463,-0.1178445,1.500676,0.26650690000000005,2.141991,1.344931,2.071899,1.145821,0.7044331,1.927675,2.58137,2.80905,1.000098,4.8033769999999985,,
2001-07-31,2.292698,1.872397,0.19457420000000006,-0.2115947,2.057986,0.6868286,-0.04251278,1.680093,0.2863655,1.754001,1.597839,2.845462,1.2365700000000002,0.7108558,2.252289,2.999206,3.713891,1.155053,4.017985,46.41286,32.49657
2001-08-01,1.742576,2.12397,0.3073546,0.14618910000000002,1.539398,0.7060909000000001,0.2652456,1.576765,0.3524441,1.546941,1.414278,1.752003,1.283827,0.7037071999999999,1.823403,2.451519,2.778035,1.076827,3.4243339999999995,,
2001-08-02,1.317606,2.139608,0.16286979999999998,0.5787854,1.191607,0.7984033,0.6812583999999999,1.564948,0.3542814,1.47468,1.398974,1.6864119999999998,1.285117,0.7990114,1.810592,2.052209,2.150403,1.1108,3.0869560000000003,,
2001-08-03,1.802727,2.155537,0.2677608,0.08071419,1.5632780000000002,0.7196819000000001,0.2037482,1.521119,0.35229720000000003,1.559489,1.3472110000000002,1.830371,1.273562,0.7144444999999999,1.756601,2.535805,2.821128,1.086294,3.5079160000000003,,
2001-08-04,2.417306,2.171752,0.6741431,-0.1969336,2.165641,0.7382227,-0.0517568,1.870885,0.4342555,1.811964,1.811534,2.905507,1.439782,0.7804089,2.286597,3.194818,3.908166000000001,1.234191,4.590458,,
2001-08-05,2.151132,2.188247,0.4799094,0.03535764,2.0663720000000003,0.7895786,0.2463273,1.769213,0.3942601,1.736433,1.656966,1.619028,1.395361,0.7161898,2.116761,3.027805,3.729023,1.270066,3.021272,,
2001-08-06,1.775122,2.205014,0.3471928,0.3276866,1.560753,0.7944353,0.4495514,1.664994,0.3636124,1.628102,1.515947,1.899652,1.354079,0.7945965,1.961832,2.520783,2.816571,1.194071,3.5060620000000005,,
2001-08-07,2.1428700000000003,2.2220470000000003,0.4351142,-0.0190643,1.996803,0.7824456,0.17569500000000002,1.6841240000000002,0.3589094,1.443275,1.53834,1.940623,1.369185,0.7071026999999999,1.992286,2.994094,3.603477,1.231485,3.205525,,
2001-08-08,2.379824,2.239338,0.4333599,-0.1227006,2.190276,0.7937376,0.07166621,1.7958740000000002,0.3914757,1.780903,1.6848869999999998,2.159563,1.427083,0.7559604999999999,2.164297,3.237596,3.952625,1.288165,3.728267,,
2001-08-09,2.923164,2.256882,0.7358107,-0.6253738,2.595456,0.7763191999999999,-0.4381372,1.882427,0.433347,1.755729,1.806591,2.804671,1.475764,0.7855352,2.3085720000000003,3.780898000000001,4.683822,1.288485,5.1162730000000005,,
2001-08-10,2.5056130000000003,2.27467,0.7163658,-0.1752876,2.194593,0.7892064000000001,-0.06625189999999999,1.919954,0.4329763,1.804482,1.859106,3.126128,1.501066,0.8622984,2.374304,3.340158,3.960415,1.31163,5.292175,,
2001-08-11,2.233327,2.292696,0.6183112,0.2144637,1.964349,0.8513824000000001,0.31626,1.95038,0.4485770000000001,1.817611,1.901395,2.325109,1.523017,0.942951,2.428593,3.082636,3.54491,1.38627,4.849863,,
2001-08-12,1.538103,2.310953,0.2818398,1.074725,1.361293,1.071005,1.236697,1.863386,0.4020589000000001,1.810453,1.766546,1.591811,1.485986,1.030694,2.280024,2.299117,2.4566220000000003,1.451636,2.773601,,
2001-08-13,1.448991,2.329432,0.1004515,1.088017,1.261658,1.087536,1.263256,1.7343509999999998,0.3739422,1.692757,1.590285,1.245611,1.433348,1.005684,2.083446,2.191316,2.276818,1.413336,2.440183,,
2001-08-14,2.67125,2.348126,0.6851702,-0.1148722,2.32326,0.8662761,0.02865595,1.95715,0.4497863,2.09513,1.896563,2.677807,1.545921,0.9269512,2.441306,3.542775,4.19261,1.431381,5.033626,,
2001-08-15,3.957936,2.367027,1.112999,-1.30636,3.498011,0.8707220999999999,-1.140224,2.190575,0.5263346999999999,2.047316,2.287368,4.318365,1.679819,0.9018189,2.897797,4.856217,6.312594,1.431315,7.872729,,
2001-08-16,3.5019949999999995,2.386129,1.017773,-0.9116443,3.169509,0.8780391,-0.6769576999999999,2.02779,0.4506590999999999,1.906843,1.996088,3.087756,1.595635,0.8560068999999999,2.568625,4.490783,5.719772,1.46058,5.67571,,
2001-08-17,2.299317,2.405422,0.4196421,0.1942308,2.294434,0.9648208,0.4518378,1.848277,0.3738838,1.891779,1.728897,1.892578,1.514105,0.7973779000000001,2.266218,3.398743,4.14059,1.508502,2.852355,,
2001-08-18,2.384323,2.4248990000000004,0.5029279999999999,0.2336382,2.278162,0.9759157,0.4687967000000001,1.890856,0.3809332,1.886505,1.783699,1.92983,1.541353,0.8539075,2.3357080000000003,3.406489,4.111225,1.531531,3.204778,,
2001-08-19,1.427111,2.444551,0.07605101,1.494387,1.430352,1.314278,1.733514,1.912281,0.3835479000000001,1.926857,1.809908,1.10884,1.558838,0.9714378,2.372291,2.341814,2.581246,1.66576,1.219889,,
2001-08-20,1.728429,2.464372,0.209213,1.095818,1.692176,1.19511,1.332881,1.882108,0.3717909,1.913589,1.765343,1.255208,1.55211,0.9292249,2.326779,2.689123,3.053741,1.628773,1.874447,,
2001-08-21,1.521565,2.484352,0.07388035,1.342755,1.519468,1.284196,1.588881,1.85898,0.3631121,1.92799,1.73188,1.094851,1.549131,0.9401822,2.294054,2.476093,2.742068,1.6533060000000002,1.420983,,
2001-08-22,1.891586,2.504483,0.2805046,1.019935,1.766268,1.192607,1.2534610000000002,1.899088,0.37258,1.971913,1.782036,1.300169,1.575169,0.9824872,2.35874,2.824553,3.18745,1.6534509999999998,2.294253,,
2001-08-23,1.479703,2.524757,0.02541024,1.521733,1.253511,1.332295,1.815009,1.808107,0.348542,1.906354,1.662941,1.177418,1.542326,1.159619,2.225971,2.229941,2.262115,1.635564,1.894883,,
2001-08-24,3.0488180000000003,2.545166,0.6971042,-0.12747930000000002,2.660704,1.002476,0.05408492,2.042659,0.4271878,2.1116040000000003,1.976175,2.688661,1.659085,1.0136459999999998,2.598612,4.0315650000000005,4.80157,1.638875,5.085563,,
2001-08-25,2.482062,2.565701,0.5419094,0.4817029,2.204122,1.0941379999999998,0.6854318,1.970279,0.3845952,1.992633,1.868768,1.679714,1.631475,1.021396,2.479523,3.44571,3.977611,1.6711169999999995,3.780573,,
2001-08-26,1.882099,2.586353,0.1287509,0.9316378,1.68474,1.204954,1.180051,1.707768,0.3182759,1.88614,1.541865,1.278718,1.525436,0.9665937,2.102318,2.7958990000000004,3.040322,1.602811,2.446055,,
2001-08-27,1.822175,2.6071150000000003,0.155486,1.290154,1.6032799999999998,1.325776,1.546043,1.888318,0.35685500000000003,1.973629,1.754789,1.407889,1.609752,1.109976,2.358732,2.701108,2.893318,1.731062,2.322251,,
2001-08-28,1.796698,2.627977,0.2188928,1.668157,1.576011,1.470158,1.944524,2.094979,0.4034442,2.187323,2.034155,1.290944,1.714841,1.268026,2.694319,2.663538,2.844107,1.892483,2.136928,,
2001-08-29,1.596432,2.648931,0.01805892,1.700964,1.326502,1.463179,2.033853,1.904116,0.3580934,1.9522580000000005,1.770199,1.123716,1.633033,1.289396,2.389832,2.390977,2.393836,1.792606,2.032276,,
2001-08-30,2.000874,2.669969,0.3158778,1.278519,1.698632,1.347112,1.5047,2.024546,0.3858609000000001,2.026215,1.925458,1.626474,1.696033,1.257649,2.579912,2.911414,3.065391,1.820342,3.321712,,
2001-08-31,2.8387130000000003,2.691081,0.6385165,0.5451459,2.569184,1.2052379999999998,0.7691344,2.193357,0.4196997,2.300932,2.167096,2.607894,1.787084,1.1424219999999998,2.872949,3.912241,4.63641,1.9032830000000005,4.157011,86.34017,43.07768
2001-09-01,1.642781,2.881909,0.23464770000000004,1.955935,1.577849,1.646471,2.305725,2.131952,0.4570353,2.071933,2.036734,1.150087,1.82584,1.221932,2.583431,2.677887,2.847424,2.027476,1.297214,,
2001-09-02,1.511224,2.904218,0.1523961,2.17273,1.469198,1.7086150000000002,2.5555790000000003,2.141088,0.4568845,2.171867,2.045519,0.7981444000000001,1.838485,1.252314,2.600342,2.542869,2.65135,2.071456,0.9221216999999998,,
2001-09-03,1.5849950000000002,2.926575,0.09305015,2.262296,1.388051,1.724631,2.703889,2.129103,0.4568234000000001,2.131464,2.02609,0.8691939000000001,1.841351,1.397127,2.585689,2.470108,2.50491,2.083879,0.9905511,,
2001-09-04,1.970241,2.94897,0.4739856,1.786734,1.6799830000000002,1.618999,2.129363,2.190512,0.4678114,2.214871,2.105395,1.499183,1.87847,1.412102,2.68181,2.915916,3.031737,2.055191,2.578362,,
2001-09-05,2.034334,2.971396,0.3957523,1.5072709999999998,1.701503,1.536557,1.813089,2.028125,0.4437152,2.107518,1.892836,1.479247,1.813696,1.351121,2.450031,3.001297,3.0705720000000003,1.964352,2.975238,,
2001-09-06,3.5617120000000004,2.993842,1.212005,0.5196125,3.138221,1.338609,0.6876044,2.6265810000000003,0.639231,2.517142,2.792333,3.24243,2.125069,1.43744,3.4702910000000005,4.709505,5.663309,2.234011,6.041736,,
2001-09-07,3.535933,3.016299,1.137066,0.4693656,3.41471,1.395633,0.7816175999999999,2.57646,0.601741,2.440162,2.690017,2.368209,2.102826,1.291272,3.36349,4.943072,6.162267,2.307631,4.424975,,
2001-09-08,2.049371,3.03876,0.3823838,1.471694,2.1025720000000003,1.603029,1.817263,2.115319,0.431657,2.236862,1.994186,1.157676,1.878179,1.110631,2.585195,3.398935,3.794352,2.11322,1.923517,,
2001-09-09,2.46287,3.061214,0.7326767,1.701416,2.189243,1.669401,2.005609,2.452275,0.5248997,2.485275,2.46516,1.79846,2.049385,1.471254,3.125752,3.5709230000000005,3.95076,2.298706,3.138661,,
2001-09-10,3.5604379999999995,3.083653,1.199251,0.6272485,3.122863,1.418501,0.8318374,2.601476,0.6124542,2.860164,2.705609,2.768638,2.13817,1.4628139999999998,3.4066300000000003,4.759272,5.635593,2.309266,5.5756739999999985,,
2001-09-11,3.111096,3.106069,1.13393,1.28471,2.726472,1.548455,1.483187,2.688385,0.6009946,2.733298,2.852207,2.790208,2.195114,1.5897059999999998,3.581795,4.267871,4.920255,2.404901,5.189204,,
2001-09-12,2.516588,3.128452,0.6981585,2.045319,2.196244,1.828521,2.365031,2.617262,0.5758300000000001,2.550598,2.714834,1.807592,2.1612560000000003,1.662368,3.434167,3.622643,3.963393,2.485855,3.217058,,
2001-09-13,2.260387,3.150793,0.5295354999999999,2.043759,1.911057,1.829521,2.421923,2.405791,0.4996362,2.364765,2.370669,1.555442,2.056776,1.61134,3.050073,3.3073980000000005,3.448739,2.3498490000000003,2.892929,,
2001-09-14,2.367274,3.173086,0.592356,2.039072,2.017746,1.844309,2.40254,2.471693,0.5152193,2.424872,2.463718,1.6508900000000002,2.098005,1.631854,3.164241,3.4461120000000003,3.641272,2.407821,3.034539,,
2001-09-15,3.17331,3.19532,1.081519,1.478748,2.7486770000000003,1.668852,1.70438,2.743521,0.6277461,2.775868,2.911121,2.53202,2.25434,1.6997919999999995,3.684447,4.369743,4.960328,2.545376,5.033343,,
2001-09-16,2.77985,3.217488,0.6955007,1.934355,2.445767,1.832985,2.247602,2.695765,0.5736817,2.761873,2.815302,2.219661,2.233683,1.685389,3.583457,3.961452,4.413689,2.580753,3.683647,,
2001-09-17,2.430182,3.239582,0.5705366,1.872964,2.0274240000000003,1.813772,2.237769,2.3837040000000003,0.4823096,2.376821,2.320662,1.7177630000000002,2.0781,1.628265,3.023894,3.531104,3.658737,2.369262,3.5143370000000003,,
2001-09-18,3.972581,3.261592,1.256851,0.7406495,3.441011,1.550355,0.8899735000000001,2.8556310000000003,0.6726599,3.39373,3.0891040000000003,3.447161,2.340568,1.694046,3.915925,5.246375,6.20973,2.577975,6.825896000000001,,
2001-09-19,5.216689,3.283513,1.993525,-0.01079063,4.609662,1.5599040000000002,0.0630737,3.186994,0.8769766,4.254883,3.804455,4.758254,2.561607,1.831599,4.749797,6.498606,8.318705,2.764495,9.714828,,
2001-09-20,2.837097,3.305334,0.8147208,2.275493,2.432851,1.986952,2.591473,2.881123,0.620744,3.011143,3.114642,2.439231,2.368609,1.935922,3.963808,4.0231900000000005,4.390381,2.77169,4.310814,,
2001-09-21,3.10315,3.32705,1.108831,2.013375,2.663859,1.892881,2.220592,2.970321,0.7049274999999999,3.560454,3.279064,2.75572,2.429438,2.023638,4.163222,4.398967,4.807263,2.81701,5.750493,,
2001-09-22,3.901976,3.3486519999999995,1.505419,1.6911919999999998,3.453131,1.822376,1.867797,3.190439,0.7756848000000001,3.363487,3.751134,3.514178,2.578737,2.0230900000000003,4.71975,5.192846,6.231602,3.003472,6.589089,,
2001-09-23,5.132371,3.370132,1.94919,0.6924626,4.580719,1.719802,0.7777599000000001,3.374058,0.9363561,3.506717,4.204564,4.70078,2.7130650000000003,2.0590200000000003,5.256474,6.4371220000000005,8.266475,3.071928,9.517319,,
2001-09-24,2.466395,3.391485,0.4987324000000001,2.69274,2.221922,2.221843,3.139463,2.762557,0.5571183000000001,2.800158,2.861565,1.163868,2.32651,1.805514,3.70626,3.733651,4.009733,2.841899,2.192915,,
2001-09-25,2.899051,3.412701,0.8163578,1.5694860000000002,2.8197810000000003,1.862056,1.963135,2.541814,0.4770527,2.7422470000000003,2.510304,1.841204,2.218119,1.437389,3.3057760000000003,4.46364,5.088644,2.625685,3.093098,,
2001-09-26,2.496332,3.433775,0.5340802,2.119636,2.032339,1.997749,2.584776,2.431033,0.4645727,2.508521,2.352466,1.813757,2.172644,1.7930669999999995,3.129538,3.652953,3.667608,2.542892,3.697306,,
2001-09-27,4.1083,3.4547,1.221178,0.7993581,3.564836,1.675125,0.9853987,2.860982,0.5903823,2.885296,3.006253,3.395045,2.401843,1.714824,3.901067,5.483126,6.433187,2.708515,6.54939,,
2001-09-28,5.749414,3.475468,1.910804,-0.3072243,5.107778,1.641657,-0.2627432,3.293652,0.7960374,3.336627,3.884838,5.582404,2.678572,1.852729,4.938212,7.122445,9.217618,2.890552,10.31636,,
